0.0300947,-0.0652022,-0.0858193,-0.0856459,0.0654922,And your enemies will speak many indecent words while denigrating your might. What can be more painful than that?
-0.0791305,0.063334,0.0581333,0.0716343,-0.0977092,"Either by being killed you will attain heaven, or by winning you will enjoy the earth. Therefore, O Arjuna, rise up with determination for fighting."
-0.0709054,-0.0874272,-0.0532383,0.0683776,-0.0938344,"Treating happiness and sorrow, gain and loss, and victory and defeat with equality, engage in battle. Thus, you will not incur sin."
0.0830154,0.0466284,0.0827198,0.0104338,0.099207,"O Partha, this wisdom has been imparted to you from the standpoint of Self-realization. But listen to this (wisdom) from the standpoint of Yoga, endowed with which wisdom you will get rid of the bondage of action."
-0.0777144,-0.0739636,-0.0772046,0.0569244,0.0514746,Here there is no waste of an attempt; nor is there (any) harm. Even a little of this righteousness saves (one) from great fear.
-0.0354744,-0.0672009,0.0616599,0.0884583,0.091388,"O scion of the Kuru dynasty, in this there is a single, one-pointed conviction. The thoughts of the irresolute ones have many branches indeed, and are innumerable."
0.0594878,0.0974571,-0.0836168,0.0298195,-0.0386997,"O son of Prtha, those undiscerning people who utter this flowery talk which promises birth as a result of rites and duties, and is full of various special rites meant for the attainment of enjoyment and affluence, remain engrossed in the utterances of the Vedas and declare that nothing else exists; their minds are full of desires and they have heaven as the goal."
-0.0296023,0.0180921,0.0579151,0.0602468,-0.0694617,"One-pointed conviction does not become established in the minds of those who delight in enjoyment and affluence, and whose intellects are carried away by that (speech)."
-0.039488,0.00243242,-0.0947042,0.0520292,0.0951666,"O Arjuna, the Vedas [Meaning only the portion dealing with rites and duties (karma-kanda)] have the three Gunas(modes of Prakriti) as their object. You become free from worldliness, free from the pairs of duality, established in the Eternal Existence(God), without (desire for) acquisition and protection, and self-collected."
-0.0102457,0.0356376,-0.00649641,0.00232027,-0.0811386,A Brahmana with realization has that much utility in all the Vedas as a man has in a well when there is a flood all around.
-0.0745557,-0.0519128,0.0664907,0.0829153,-0.0478039,"Your right is for action alone, never for the results. Do not become the agent of the results of action. May you not have any inclination for inaction."
-0.0870836,0.0151405,-0.0338628,0.085363,0.0275199,"By being established in Yoga, O Dhananjaya (Arjuna), undertake actions, casting off attachment and remaining equipoised in success and failure. Evenness of mind is called Yoga."
-0.0423752,0.0247708,0.0135711,-0.0556208,-0.0551718,"O Dhananjaya, indeed, action with a self-motive is far inferior to the yoga of wisdom. Take resort to wisdom. Those who thirst for rewards are pitiable."
0.0480391,0.00197337,-0.0861066,-0.0403362,0.0555984,"Possessed of wisdom, one rejects here both virtue and vice. Therefore, devote yourself to (Karma-) yoga. Yoga is skilfulness in action."
0.0545919,-0.0495533,-0.00287682,0.037314,-0.03856,"Because, those who are devoted to wisdom, (they) becoming men of Enlightenment by giving up the fruits produced by actions, reach the state beyond evils by having become freed from the bondage of birth."
0.0319606,0.0670051,0.00739096,0.0772385,0.0947685,"When your mind will go beyond the turbidity of delusion, then you will acquire dispassion for what has to be heard and what has been heard."
-0.00105776,-0.0468078,-0.0746049,-0.014793,0.0032414,"When your mind that has become bewildered by hearing will become unshakable and steadfast in the Self, then you will attain Yoga that arises from discrimination."
-0.0990629,0.0466982,-0.00731552,-0.0531008,-0.0489356,"Arjuna said: O Kesava, what is the description of a man of steady wisdom who is Self-absorbed? How does the man of steady wisdom speak? How does he sit? How does he move about?"
0.0888999,-0.0861501,0.0312485,-0.0236713,-0.0805581,"The Blessed said: O Partha, when one fully renounces all the desires that have entered the mind, and remains satisfied in the Self alone by the Self, then he is called a man of steady wisdom."
0.0896211,0.0677832,0.0205479,-0.0876497,0.0881181,"That monk is called a man of steady wisdom when his mind is unperturbed in sorrow, he is free from longing for delights, and has gone beyond attachment, fear and anger."
0.00039179,0.0282657,-0.0106772,-0.0157988,0.0623202,"The wisdom of that person remains established who has not attachment for anything anywhere, who neither welcomes nor rejects anything whatever good or bad when he comes across it."
0.0237708,0.0974648,0.0887039,-0.0681316,-0.082879,"And when this one fully withdraws the senses from the objects of the senses, as a tortoise wholly (withdraws) the limbs, then his wisdom remains established."
-0.052174,0.0990159,0.0428445,0.0973652,0.0397714,"The objects recede from an abstinent man, with the exception of the taste (for them). Even the taste of this person falls away after realization of the Absolute."
0.0810624,0.0061053,0.0513885,-0.0426271,-0.0716382,"For, O son of Kunti, the turbulent organs violently snatch away the mind of an intelligent person, even while he is striving diligently."
-0.0561864,0.0108368,-0.0665574,-0.07699,0.077704,"Controlling all of them, one should remain concentrated on Me as the supreme. For, the wisdom of one whose organs are under control becomes steadfast."
0.0914201,0.0776366,-0.0409624,-0.0992238,0.0944183,"In the case of a person who dwells on objects, there arises attachment for them. From attachment grows hankering, from hankering springs anger."
-0.0124317,-0.0774273,0.0327798,-0.0244812,-0.0121264,"From anger follows delusion; from delusion, failure of memory; from failure of memory, the loss of understanding; from the loss of understanding, he perishes."
-0.0296357,0.00725761,0.0801397,-0.0772101,-0.055596,"But by perceiving objects with the organs that are free from attraction and repulsion, and are under his own control, the self-controlled man attains serenity."
0.0398121,-0.00557863,-0.0487057,0.0712396,-0.0431707,"When there is serenity, there follows eradication of all his sorrows, because the wisdom of one who has a serene mind soon becomes firmly established."
0.0740237,0.00713668,0.073208,-0.0875261,-0.0756354,"For the unsteady there is no wisdom, and there is no meditation for the unsteady man. And for an unmeditative man there is no peace. How can there be happiness for one without peace?"
-0.0709763,-0.0312226,0.0571785,0.0861635,-0.0607546,"For, the mind which follows in the wake of the wandering senses, that (mind) carries away his wisdom like the mind (diverting) a boat on the waters."
0.0851943,-0.0520783,-0.0904283,0.076584,-0.0957231,"Therefore, O mighty-armed one, his wisdom becomes established whose organs in all their varieties are withdrawn from their objects."
-0.0745203,-0.0821954,-0.00274801,-0.0585696,-0.0918547,"The self-restrained man keeps awake during that which is night for all creatures. That during which creatures keep awake, it is night to the seeing sage."
0.0369333,0.00897166,0.00586417,0.00546227,0.00411132,That man attains peace into whom all desires enter in the same way as the waters flow into a sea that remains unchanged (even) when being filled up from all sides. Not so one who is desirous of objects.
-0.0704729,0.0785907,-0.0627848,-0.00267044,0.0136985,"That man attains peace who, after rejecting all desires, moves about free from hankering, without the idea of ('me' and) 'mine', and devoid of pride."
0.0746976,0.0236763,-0.0554194,0.00666512,0.0515927,"O Partha, this is the state of being established in Brahman. One does not become deluded after attaining this. One attains identification with Brahman by being established in this state even in the closing years of one's life."
-0.0884732,0.0875456,0.0343708,-0.0540285,0.0936272,"Arjuna said: O Janardana (Krsna), if it be Your opinion that wisdom is superior to action, why then, do you urge me to do horrible action, O Kesava?"
-0.0886693,-0.0175202,0.0747049,-0.038153,-0.0675784,"You bewilder my understanding, as it were, by a seemingly conflicting statement! Tell me for certain one of these by which I may attain the highest Good."
-0.0262145,0.0455521,0.0831421,0.0965913,0.0747802,"The Blessed Lord said: O unblemished one, two kinds of steadfastness in this world were spoken of by Me in the days of yore-through the Yoga of Knowledge for the men of realization; through the Yoga of Action for the yogis."
-0.0606581,0.0726421,-0.0866572,-0.0945102,-0.000470579,A person does not attain freedom from action by abstaining from action; nor does he attain fulfilment merely through renunciation.
0.0490094,0.0789734,0.0255902,0.0588909,0.0828425,"Because, no one ever remains even for a moment without doing work. For all are made to work under compulsion by the gunas born of Nature."
-0.0981428,0.079326,-0.0666468,-0.0557433,-0.0893679,"One, who after withdrawing the organs of action, sits mentally recollecting the objects of the senses, that one, of deluded mind, is called a hypocrite."
-0.0493218,-0.0590387,0.0135735,-0.0306332,-0.0392139,"But, O Arjuna, one who engages in Karma-yoga with the organs of action, controlling the organs with the mind and becoming unattached-that one excels."
0.0733737,-0.0815361,0.0319,0.012994,-0.0436046,"You perform the obligatory duties, for action is superior to inaction. And, through inaction, even the maintenance of your body will not be possible."
-0.0515604,-0.0468826,0.00605608,0.016236,0.0788125,"This man becomes bound by actions other than that action meant for God. Without being attached, O son of Kunti, you perform actions for Him."
0.0160323,0.059635,-0.00262438,-0.030839,-0.0196392,"In the days of yore, having created the beings together with the sacrifices, Prajapati said: 'By this you multiply. Let this be your yielder of coveted objects of desire.'"
0.0760153,-0.086092,0.00148805,-0.04411,-0.034656,"'You nourish the gods with this. Let those gods nourish you. Nourishing one another, you shall attain the supreme Good.'"
0.0602097,0.0431905,-0.083059,0.0450052,-0.0126084,"'Being nourished by sacrifices, the gods will indeed give you the coveted enjoyments. He is certainly a thief who enjoys what have been given by them without offering (these) to them.'"
0.0918545,-0.0676124,0.098532,0.0106852,-0.0438589,"By becoming partakers of the remembers of sacrifices, they become freed from all sins. But the unholy persons who cook for themselves, they incur sin."
0.0675757,-0.032731,0.0879452,-0.0338208,0.0900241,From food are born the creatures; the origin of food is from rainfall; rainfall originates from sacrifice; sacrifice has action as its origin.
-0.0529565,0.0479181,0.0467251,-0.0181892,0.0199577,"Know that actin has the Veda as its origin; the Vedas has the Immutable as its source. Hence, the all-pervading Veda is for ever based on sacrifice."
-0.0359832,-0.0206739,0.00342633,0.0973988,0.0793855,"O Partha, he lives in vain who does not follow here the wheel thus set in motion, whose life is sinful, and who indulges in the senses."
0.045567,0.0795437,0.0350936,0.0589141,-0.00694821,"But that man who rejoices only in the Self and is satisfied with the Self, and is contented only in the Self-for him there is no duty to perform."
0.0539812,0.0493342,-0.0352295,0.0273987,-0.0918672,"For him there is no concern here at all with performing action; nor any (concern) with non-performance. Moreover, for him there is no dependence on any object to serve any purpose."
-0.0755595,0.0282842,0.0733288,-0.0575673,-0.0669541,"Therefore, remaining unattached, always perform the obligatory duty, for, by performing (one's) duty without attachment, a person attains the Highest."
-0.0185344,-0.00476709,0.0493721,-0.0213782,-0.0272486,For Janaka and others strove to attain Liberation through action itself. You ought to perform (your duties) keeping also in view the prevention of mankind from going astray.
-0.0375675,-0.0635959,0.0294583,-0.00413977,-0.0940979,"Whatever a superior person does, another person does that very thing! Whatever he upholds as authority, an ordinary person follows that."
0.0918085,0.0237603,0.0947703,-0.035616,0.0703398,"In all the three worlds, O Partha, there is no duty whatsoever for Me (to fulfil); nothing remains unachieved or to be achieved. (Still) I continue in action."
-0.0801588,0.0473202,-0.0508419,0.0418118,0.0326035,"For, O Partha, if at any time I do not continue vigilantly in action, men will follow My path in every way."
0.0675476,-0.0187326,-0.0801397,-0.098675,0.0422563,"These worlds will be ruined if I do not perform action. And I shall become the agent of intermingling (of castes), and shall be destroying these beings."
0.0753633,-0.0370052,0.0472698,0.0346793,0.0186449,"O scion of the Bharata dynasty, as the unenlightened people act with attachment to work, so should the enlightened person act, without attachment, being desirous of the prevention of people from going astray."
0.0249673,-0.0114457,0.0110368,-0.0491153,-0.00795553,"The enlightened man should not create disturbance in the beliefs of the ignorant, who are attached to work. Working, while himself remaining diligent, he should make them do all the duties."
0.0809476,0.00967963,0.0867544,0.0530674,-0.0841388,"While actions are being done in every way by the gunas (qualities) of Nature, one who is deluded by egoism thinks thus: 'I am the doer.'"
0.0311618,-0.0402218,-0.0675489,-0.0417816,-0.0636523,"But, O mighty-armed one, the one who is a knower of the facts about the varieties of the gunas and actions does not become attached, thinking thus: 'The organs rest (act) on the objects of the organs.'"
-0.0893052,-0.0538783,0.0648006,-0.0789477,-0.0915567,"Those who are wholly deluded by the gunas of Nature become attached to the activities of the gunas. The knower of the All should not disturb those of dull intellect, who do not know the All."
-0.0383723,0.0356869,0.0520029,0.000849573,-0.0404175,"Devoid of the fever of the soul, engage in battle by dedicating all actions to Me, with (your) mind intent on the Self, and becoming free from expectations and egoism."
0.0933722,0.0141896,-0.0631345,-0.0172857,-0.0572024,"Those men who ever follow this teaching of Mine with faith and without cavil, they also become freed from actions."
-0.0249,0.086116,0.0209099,0.0768387,-0.0122638,"But those who, decaying [Finding fault where there is none.] this, do not follow My teaching, know them-who are deluded about all knowledge [Knowledge concerning the qualified and the un-qualified Brahman.] and who are devoid of discrimination-to have gone to ruin."
-0.0892004,0.00718834,-0.0176841,0.0897807,0.0716765,Even a man of wisdom behaves according to his own nature. Beings follow (their) nature. What can restraint do?
-0.0303612,-0.0883252,-0.0200157,-0.00195871,0.0814521,"Attraction and repulsion are ordained with regard to the objects of all the organs. One should not come under the sway of these two, because they are his adversaries."
0.0948104,0.0216571,0.00971895,-0.0807145,-0.0303669,"One's own duty [Customary or scripturally ordained observances of different castes and sects.], though defective, is superior to another's duty well-performed. Death is better while engaged in one's own duty; another's duty is fraught with fear."
-0.00624545,-0.0967476,0.014102,0.026409,-0.00770679,"Arjuna said: Now then, O scion of the Vrsni dynasty (Krsna), impelled by what does this man commit sin even against his wish, being constrained by force, as it were?"
-0.0847831,-0.0408019,0.0221229,0.0859683,-0.0668395,"The Blessed Lord said: This desire, this anger, born of the guna of rajas, is a great devourer, a great sinner. Know this to be the enemy here."
0.0163324,0.0752976,0.012751,0.0930223,0.0709291,"As fire is enveloped by smoke, as a mirror by dirt, and as a foetus remains enclosed in the womb, so in this shrouded by that."
-0.0915662,0.00488632,-0.0458589,-0.0479752,0.0607935,"O son of Kunti, Knowledge is covered by this constant enemy of the wise in the form of desire, which is an insatiable fire."
0.0614164,-0.0363632,-0.0721102,0.0838504,-0.0442296,"The organs, mind, and the intellect are said to be its abode. This one diversely deludes the embodied being by veiling Knowledge with the help of these."
